Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds
PER,Red Bull Racing,40.0,0 days 00:01:21.045000,0 days 00:00:28.400000,0 days 00:00:17.836000,0 days 00:00:34.809000,HARD,5.0,3.0,,,1,7.0,False,2024,Australia,R,81.045,28.4,17.836,34.809
PER,Red Bull Racing,41.0,0 days 00:01:20.998000,0 days 00:00:28.268000,0 days 00:00:17.817000,0 days 00:00:34.913000,HARD,6.0,3.0,,,1,6.0,False,2024,Australia,R,80.998,28.268,17.817,34.913
PER,Red Bull Racing,42.0,0 days 00:01:21.350000,0 days 00:00:28.442000,0 days 00:00:17.795000,0 days 00:00:35.113000,HARD,7.0,3.0,,,1,6.0,False,2024,Australia,R,81.35,28.442,17.795,35.113
PER,Red Bull Racing,43.0,0 days 00:01:20.798000,0 days 00:00:28.267000,0 days 00:00:17.739000,0 days 00:00:34.792000,HARD,8.0,3.0,,,1,6.0,False,2024,Australia,R,80.798,28.267,17.739,34.792
PER,Red Bull Racing,44.0,0 days 00:01:20.706000,0 days 00:00:28.222000,0 days 00:00:17.702000,0 days 00:00:34.782000,HARD,9.0,3.0,,,1,6.0,False,2024,Australia,R,80.706,28.222,17.702,34.782
PER,Red Bull Racing,45.0,0 days 00:01:20.769000,0 days 00:00:28.262000,0 days 00:00:17.736000,0 days 00:00:34.771000,HARD,10.0,3.0,,,1,5.0,False,2024,Australia,R,80.769,28.262,17.736,34.771
PER,Red Bull Racing,46.0,0 days 00:01:20.428000,0 days 00:00:28.204000,0 days 00:00:17.718000,0 days 00:00:34.506000,HARD,11.0,3.0,,,1,5.0,False,2024,Australia,R,80.428,28.204,17.718,34.506
PER,Red Bull Racing,47.0,0 days 00:01:20.388000,0 days 00:00:28.091000,0 days 00:00:17.734000,0 days 00:00:34.563000,HARD,12.0,3.0,,,1,5.0,False,2024,Australia,R,80.388,28.091,17.734,34.563
PER,Red Bull Racing,48.0,0 days 00:01:20.836000,0 days 00:00:28.191000,0 days 00:00:17.724000,0 days 00:00:34.921000,HARD,13.0,3.0,,,1,5.0,False,2024,Australia,R,80.836,28.191,17.724,34.921
PER,Red Bull Racing,49.0,0 days 00:01:20.760000,0 days 00:00:28.140000,0 days 00:00:17.803000,0 days 00:00:34.817000,HARD,14.0,3.0,,,1,5.0,False,2024,Australia,R,80.76,28.14,17.803,34.817
PER,Red Bull Racing,50.0,0 days 00:01:20.871000,0 days 00:00:28.244000,0 days 00:00:17.792000,0 days 00:00:34.835000,HARD,15.0,3.0,,,1,5.0,False,2024,Australia,R,80.871,28.244,17.792,34.835
PER,Red Bull Racing,51.0,0 days 00:01:21.038000,0 days 00:00:28.284000,0 days 00:00:17.866000,0 days 00:00:34.888000,HARD,16.0,3.0,,,1,5.0,False,2024,Australia,R,81.038,28.284,17.866,34.888
PER,Red Bull Racing,52.0,0 days 00:01:21.150000,0 days 00:00:28.380000,0 days 00:00:17.743000,0 days 00:00:35.027000,HARD,17.0,3.0,,,1,5.0,False,2024,Australia,R,81.15,28.38,17.743,35.027
PER,Red Bull Racing,53.0,0 days 00:01:21.544000,0 days 00:00:28.466000,0 days 00:00:17.814000,0 days 00:00:35.264000,HARD,18.0,3.0,,,1,5.0,False,2024,Australia,R,81.544,28.466,17.814,35.264
PER,Red Bull Racing,54.0,0 days 00:01:21.630000,0 days 00:00:28.537000,0 days 00:00:17.969000,0 days 00:00:35.124000,HARD,19.0,3.0,,,1,5.0,False,2024,Australia,R,81.63,28.537,17.969,35.124
PER,Red Bull Racing,55.0,0 days 00:01:21.616000,0 days 00:00:28.522000,0 days 00:00:17.986000,0 days 00:00:35.108000,HARD,20.0,3.0,,,1,5.0,False,2024,Australia,R,81.616,28.522,17.986,35.108
