race,season,lap,driver,team,actual_position,current_compound,tire_age,stops_made,gap_to_leader_seconds,gap_to_ahead_seconds,gap_to_behind_seconds,projected_total_time_if_pit_now,projected_total_time_if_stay_out,pit_now_gain_seconds,projected_finish_if_pit_now,projected_finish_if_stay_out,overtake_probability_if_pit_now,overtake_probability_if_stay_out,best_action_now,actual_first_pit_lap,model_first_pit_now_lap,confirmed_first_pit_call_lap,first_pit_lap_error,confirmed_first_pit_lap_error,first_stop_signal_status,confirmed_signal_status,recommendation_reason
Japan,2026,33,HAD,Red Bull Racing,12,HARD,14,1,95.25099999999975,0.0,86.85500000000002,2060.1879999999996,2059.078,-1.1099999999996726,13,12,0.5614140350877189,0.26359999999999995,stay_out,20.0,15.0,,-5,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.11s, pit recovery probability: 0.56, stay-out overtake probability: 0.26."
Japan,2026,33,HUL,Audi,13,HARD,10,1,182.10599999999977,86.85500000000002,0.0,2061.595,2060.245,-1.349999999999909,15,13,0.4419228070175439,0.39426666666666904,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.35s, pit recovery probability: 0.44, stay-out overtake probability: 0.39."
Japan,2026,33,LIN,Racing Bulls,14,HARD,15,1,0.4919999999997344,0.0,295.81200000000035,2064.43,2063.58,-0.849999999999909,16,15,0.46336491228070203,0.226266666666666,stay_out,19.0,15.0,16.0,-4,-3,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.85s, pit recovery probability: 0.46, stay-out overtake probability: 0.23."
Japan,2026,33,SAI,Williams,15,HARD,11,1,296.3040000000001,295.81200000000035,0.0,2063.9679999999994,2062.678,-1.2899999999995089,17,15,0.41347368421052566,0.39426666666666893,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.29s, pit recovery probability: 0.41, stay-out overtake probability: 0.39."
Japan,2026,33,COL,Alpine,16,HARD,16,1,0.0,0.0,194.837,2067.4329999999995,2066.8430000000003,-0.589999999999236,17,16,0.5173824561403509,0.22626666666666811,stay_out,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.59s, pit recovery probability: 0.52, stay-out overtake probability: 0.23."
Japan,2026,33,ALB,Williams,17,HARD,11,1,194.837,194.837,0.0,2069.428,2068.138,-1.2899999999999636,18,17,0.5258035087719298,0.4129333333333339,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.29s, pit recovery probability: 0.53, stay-out overtake probability: 0.41."
Japan,2026,33,PER,Cadillac,18,HARD,12,1,20.003999999999905,0.0,112.80099999999993,2075.6440000000002,2074.414,-1.2300000000000182,19,18,0.5342245614035087,0.3009333333333339,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.23s, pit recovery probability: 0.53, stay-out overtake probability: 0.30."
Japan,2026,33,ALO,Aston Martin,19,MEDIUM,10,2,132.80499999999984,112.80099999999993,6.528999999999996,2093.074,2092.1940000000004,-0.8799999999996544,20,19,0.5011122807017544,0.3548000000000017,stay_out,27.0,15.0,16.0,-12,-11,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.88s, pit recovery probability: 0.50, stay-out overtake probability: 0.35."
Japan,2026,33,BOT,Cadillac,20,MEDIUM,14,1,139.33399999999983,6.528999999999996,999.0,2103.1119999999996,2102.212,-0.8999999999996362,20,20,0.9,0.23026666666666706,stay_out,25.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.90s, pit recovery probability: 0.90, stay-out overtake probability: 0.23."
Japan,2026,34,ANT,Mercedes,1,HARD,12,1,231.94500000000016,0.0,0.0,1906.1420000000003,1903.0158000000001,-3.1262000000001535,2,1,0.6167508771929823,0.6046,stay_out,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -3.13s, pit recovery probability: 0.62, stay-out overtake probability: 0.60."
Japan,2026,34,PIA,McLaren,2,HARD,16,1,42.021999999999935,0.0,199.07700000000023,1934.064,1931.8157000000003,-2.2482999999997446,5,5,0.6341929824561406,0.244933333333335,stay_out,19.0,16.0,,-3,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.25s, pit recovery probability: 0.63, stay-out overtake probability: 0.24."
Japan,2026,34,HAM,Ferrari,3,HARD,12,1,241.09900000000016,199.07700000000023,0.0,1916.046,1913.3956000000003,-2.650399999999763,4,3,0.4981017543859652,0.3942666666666668,stay_out,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.65s, pit recovery probability: 0.50, stay-out overtake probability: 0.39."
Japan,2026,34,RUS,Mercedes,4,HARD,13,1,140.65200000000004,0.0,0.0,1922.748,1920.3954999999999,-2.352500000000191,5,3,0.4949438596491232,0.3009333333333339,stay_out,27.0,17.0,,-10,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.35s, pit recovery probability: 0.49, stay-out overtake probability: 0.30."
Japan,2026,34,LEC,Ferrari,5,HARD,17,1,47.89499999999998,0.0,2.0280000000002474,1940.6645808000003,1939.4554,-1.2091808000002402,8,8,0.49178596491228116,0.244933333333335,stay_out,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.21s, pit recovery probability: 0.49, stay-out overtake probability: 0.24. Undercut/cover pressure: 0.07s."
Japan,2026,34,NOR,McLaren,6,HARD,18,1,49.92300000000023,2.0280000000002474,207.35699999999997,1939.760146,1939.0753,-0.6848460000001069,8,7,0.5597614035087731,0.3009333333333339,stay_out,17.0,15.0,,-2,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.68s, pit recovery probability: 0.56, stay-out overtake probability: 0.30. Undercut/cover pressure: 0.09s."
Japan,2026,34,GAS,Alpine,7,HARD,12,1,257.2800000000002,207.35699999999997,3.9169999999999163,1931.8340000000003,1930.1352000000002,-1.6988000000001193,8,6,0.4854701754385969,0.4316000000000009,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.70s, pit recovery probability: 0.49, stay-out overtake probability: 0.43."
Japan,2026,34,VER,Red Bull Racing,8,HARD,12,1,261.1970000000001,3.9169999999999163,22.03800000000001,1931.9160000000002,1930.4551,-1.4609000000002652,8,6,0.5534456140350889,0.31960000000000094,stay_out,27.0,20.0,,-7,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.46s, pit recovery probability: 0.55, stay-out overtake probability: 0.32."
Japan,2026,34,LAW,Racing Bulls,9,HARD,12,1,283.2350000000001,22.03800000000001,0.0,1936.8580000000004,1935.6350000000002,-1.2230000000001837,10,8,0.45455438596491243,0.31960000000000094,stay_out,27.0,19.0,20.0,-8,-7,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.22s, pit recovery probability: 0.45, stay-out overtake probability: 0.32."
Japan,2026,34,OCO,Haas F1 Team,10,HARD,15,1,87.51400000000012,0.0,200.75300000000016,1957.4,1956.635,-0.7650000000001,11,10,0.5677298245614032,0.26359999999999995,stay_out,20.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.77s, pit recovery probability: 0.57, stay-out overtake probability: 0.26."
Japan,2026,34,BOR,Audi,11,HARD,12,1,288.2670000000003,200.75300000000016,0.0,1958.9800000000002,1957.8350000000003,-1.1449999999999818,13,11,0.47283859649122834,0.3756000000000019,stay_out,27.0,16.0,17.0,-11,-10,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.14s, pit recovery probability: 0.47, stay-out overtake probability: 0.38."
Japan,2026,34,HAD,Red Bull Racing,12,HARD,15,1,95.63599999999997,0.0,86.73700000000008,1962.3000000000002,1961.5350000000003,-0.7649999999998727,13,12,0.5820140350877193,0.26359999999999995,stay_out,20.0,15.0,,-5,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.76s, pit recovery probability: 0.58, stay-out overtake probability: 0.26."
Japan,2026,34,HUL,Audi,13,HARD,11,1,182.37300000000005,86.73700000000008,0.0,1963.64,1962.435,-1.2050000000001546,15,13,0.4665228070175443,0.39426666666666893,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.21s, pit recovery probability: 0.47, stay-out overtake probability: 0.39."
Japan,2026,34,LIN,Racing Bulls,14,HARD,16,1,0.9570000000003347,0.0,295.7249999999999,1966.3400000000001,1965.8350000000003,-0.5049999999998818,16,15,0.48796491228070266,0.22626666666666811,stay_out,19.0,15.0,16.0,-4,-3,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.50s, pit recovery probability: 0.49, stay-out overtake probability: 0.23."
Japan,2026,34,SAI,Williams,15,HARD,12,1,296.68200000000024,295.7249999999999,0.0,1965.9,1964.755,-1.1449999999999818,17,15,0.44340701754386075,0.3942666666666668,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.14s, pit recovery probability: 0.44, stay-out overtake probability: 0.39."
Japan,2026,34,COL,Alpine,16,HARD,17,1,0.0,0.0,195.67500000000018,1969.2000000000003,1968.955,-0.2450000000003456,17,16,0.5416491228070187,0.22626666666666811,stay_out,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.25s, pit recovery probability: 0.54, stay-out overtake probability: 0.23."
Japan,2026,34,ALB,Williams,17,HARD,12,1,195.67500000000018,195.67500000000018,0.0,1971.1000000000001,1969.9550000000002,-1.1449999999999818,18,17,0.5500701754385976,0.4129333333333339,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.14s, pit recovery probability: 0.55, stay-out overtake probability: 0.41."
Japan,2026,34,PER,Cadillac,18,HARD,13,1,21.614000000000033,0.0,114.08199999999988,1977.0200000000002,1975.9350000000002,-1.0850000000000364,19,18,0.5584912280701765,0.3009333333333339,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.09s, pit recovery probability: 0.56, stay-out overtake probability: 0.30."
Japan,2026,34,ALO,Aston Martin,19,MEDIUM,11,2,135.6959999999999,114.08199999999988,5.937000000000353,1993.8700000000003,1993.135,-0.7350000000003547,20,19,0.5253789473684222,0.35113333333333424,stay_out,27.0,15.0,16.0,-12,-11,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.74s, pit recovery probability: 0.53, stay-out overtake probability: 0.35."
Japan,2026,34,BOT,Cadillac,20,MEDIUM,15,1,141.63300000000027,5.937000000000353,999.0,2003.18,2002.65,-0.5299999999999727,20,20,0.9,0.23026666666666712,stay_out,25.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.53s, pit recovery probability: 0.90, stay-out overtake probability: 0.23."
Japan,2026,35,ANT,Mercedes,1,HARD,13,1,229.69900000000007,0.0,0.0,1811.1820000000002,1808.2008000000003,-2.9811999999999443,2,1,0.6373508771929827,0.5946,stay_out,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.98s, pit recovery probability: 0.64, stay-out overtake probability: 0.59."
Japan,2026,35,PIA,McLaren,2,HARD,17,1,40.37300000000005,0.0,199.26400000000012,1837.7040000000002,1835.8007,-1.903300000000172,5,5,0.654792982456141,0.244933333333335,stay_out,19.0,16.0,,-3,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.90s, pit recovery probability: 0.65, stay-out overtake probability: 0.24."
Japan,2026,35,HAM,Ferrari,3,HARD,13,1,239.63700000000017,199.26400000000012,0.0,1820.583,1818.0776,-2.5054000000000087,4,3,0.5227017543859659,0.3942666666666668,stay_out,27.0,15.0,,-12,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.51s, pit recovery probability: 0.52, stay-out overtake probability: 0.39."
Japan,2026,35,RUS,Mercedes,4,HARD,14,1,138.83000000000038,0.0,0.0,1826.946,1824.7385,-2.207499999999982,5,3,0.5195438596491239,0.3009333333333339,stay_out,27.0,17.0,,-10,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -2.21s, pit recovery probability: 0.52, stay-out overtake probability: 0.30."
Japan,2026,35,LEC,Ferrari,5,HARD,18,1,45.98900000000003,0.0,2.356000000000222,1844.0050416000001,1843.0954000000002,-0.9096415999999863,8,8,0.5163859649122818,0.24493333333333506,stay_out,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.91s, pit recovery probability: 0.52, stay-out overtake probability: 0.24. Undercut/cover pressure: 0.02s."
Japan,2026,35,NOR,McLaren,6,HARD,19,1,48.345000000000255,2.356000000000222,207.64100000000008,1843.126142,1842.7552999999998,-0.3708420000002661,8,7,0.5803614035087715,0.3009333333333339,stay_out,17.0,15.0,,-2,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.37s, pit recovery probability: 0.58, stay-out overtake probability: 0.30. Undercut/cover pressure: 0.06s."
Japan,2026,35,GAS,Alpine,7,HARD,13,1,255.98600000000033,207.64100000000008,3.91399999999976,1835.5660000000003,1834.0122000000003,-1.5537999999999101,8,6,0.5100701754385976,0.4316000000000009,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.55s, pit recovery probability: 0.51, stay-out overtake probability: 0.43."
Japan,2026,35,VER,Red Bull Racing,8,HARD,13,1,259.9000000000001,3.91399999999976,23.17599999999993,1835.64,1834.3241,-1.315900000000056,8,6,0.5740456140350872,0.31960000000000094,stay_out,27.0,20.0,,-7,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.32s, pit recovery probability: 0.57, stay-out overtake probability: 0.32."
Japan,2026,35,LAW,Racing Bulls,9,HARD,13,1,283.076,23.17599999999993,0.0,1840.3310000000004,1839.2530000000004,-1.0779999999999745,10,8,0.4791543859649126,0.31960000000000094,stay_out,27.0,19.0,20.0,-8,-7,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.08s, pit recovery probability: 0.48, stay-out overtake probability: 0.32."
Japan,2026,35,OCO,Haas F1 Team,10,HARD,16,1,87.23700000000008,0.0,201.63900000000012,1859.842,1859.422,-0.42000000000007276,11,10,0.5883298245614034,0.26360000000000205,stay_out,20.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.42s, pit recovery probability: 0.59, stay-out overtake probability: 0.26."
Japan,2026,35,BOR,Audi,11,HARD,13,1,288.8760000000002,201.63900000000012,0.0,1861.3430000000003,1860.3430000000003,-1.0,13,11,0.49743859649122896,0.3756,stay_out,27.0,16.0,17.0,-11,-10,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.00s, pit recovery probability: 0.50, stay-out overtake probability: 0.38."
Japan,2026,35,HAD,Red Bull Racing,12,HARD,16,1,96.1180000000004,0.0,86.64399999999978,1864.4970000000003,1864.0770000000002,-0.42000000000007276,13,12,0.6026140350877195,0.26360000000000205,stay_out,20.0,15.0,,-5,,pre_stop_signal,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.42s, pit recovery probability: 0.60, stay-out overtake probability: 0.26."
Japan,2026,35,HUL,Audi,13,HARD,12,1,182.76200000000017,86.64399999999978,0.0,1865.77,1864.71,-1.0599999999999454,15,13,0.4911228070175449,0.3942666666666668,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.06s, pit recovery probability: 0.49, stay-out overtake probability: 0.39."
Japan,2026,35,LIN,Racing Bulls,14,HARD,17,1,1.2010000000000218,0.0,295.40800000000036,1868.3350000000003,1868.175,-0.16000000000030923,16,15,0.5125649122807033,0.22626666666666811,stay_out,19.0,15.0,16.0,-4,-3,pre_stop_signal,confirmed_pre_stop_signal,"Staying out gives the stronger projected race outcome. Net pit-now gain: -0.16s, pit recovery probability: 0.51, stay-out overtake probability: 0.23."
Japan,2026,35,SAI,Williams,15,HARD,13,1,296.6090000000004,295.40800000000036,0.0,1867.9170000000001,1866.917,-1.0000000000002274,16,15,0.4720070175438594,0.3942666666666668,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -1.00s, pit recovery probability: 0.47, stay-out overtake probability: 0.39."
Japan,2026,35,COL,Alpine,16,HARD,18,1,0.0,0.0,195.72400000000016,1871.0520000000001,1871.152,0.09999999999990905,17,16,0.5571157894736841,0.22626666666666811,pit_now,18.0,15.0,16.0,-3,-2,pre_stop_signal,confirmed_pre_stop_signal,"Pit now is faster and positions are recoverable. Net pit-now gain: 0.10s, pit recovery probability: 0.56, stay-out overtake probability: 0.23."
